pair,pivot_type,3day_first_candle_time,3day_second_candle_time,3day_gap_low,3day_gap_high,3day_gap_width,ltf,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_weekly,3day_first_touch_time,pending_until_3day_touch
EURCHF,short,2018-10-17 00:00,2018-10-22 00:00,1.14706,1.15016,0.0031000000000001027,H1,2018-10-22 06:00,2018-10-22 07:00,1.14982,1.15016,0.00034000000000000696,0.10967741935483732,,True
EURCHF,short,2018-10-17 00:00,2018-10-22 00:00,1.14706,1.15016,0.0031000000000001027,H1,2018-10-22 08:00,2018-10-22 09:00,1.1485,1.14885,0.00034999999999985043,0.11290322580639962,,True
EURCHF,long,2018-10-22 00:00,2018-10-25 00:00,1.13433,1.13648,0.0021499999999998742,H1,2018-10-26 14:00,2018-10-26 15:00,1.13433,1.13459,0.00025999999999992696,0.12093023255811264,2018-11-12 00:00,False
EURCHF,short,2018-12-03 00:00,2018-12-06 00:00,1.13174,1.13488,0.0031400000000001427,H1,2018-12-04 12:00,2018-12-04 13:00,1.13485,1.13488,3.0000000000196536e-05,0.009554140127450692,2018-12-19 00:00,False
EURCHF,short,2018-12-03 00:00,2018-12-06 00:00,1.13174,1.13488,0.0031400000000001427,H1,2018-12-05 16:00,2018-12-05 17:00,1.13264,1.13309,0.0004499999999998394,0.14331210191077037,2018-12-19 00:00,False
EURCHF,short,2018-12-03 00:00,2018-12-06 00:00,1.13174,1.13488,0.0031400000000001427,H1,2018-12-05 22:00,2018-12-05 23:00,1.13196,1.1322,0.00024000000000001798,0.07643312101911054,2018-12-19 00:00,False
EURCHF,long,2018-12-06 00:00,2018-12-11 00:00,1.1225,1.12453,0.0020299999999999763,H1,2018-12-11 14:00,2018-12-11 15:00,1.1225,1.12266,0.00015999999999993797,0.07881773399011814,2018-12-14 00:00,False
EURCHF,long,2018-12-14 00:00,2018-12-19 00:00,1.12423,1.12838,0.004149999999999876,H1,2018-12-14 13:00,2018-12-14 14:00,1.12428,1.12446,0.000180000000000069,0.04337349397592154,2018-12-24 00:00,False
EURCHF,long,2018-12-14 00:00,2018-12-19 00:00,1.12423,1.12838,0.004149999999999876,H1,2018-12-17 14:00,2018-12-17 15:00,1.12485,1.12522,0.0003700000000002035,0.0891566265060758,2018-12-24 00:00,False
EURCHF,long,2018-12-14 00:00,2018-12-19 00:00,1.12423,1.12838,0.004149999999999876,H1,2018-12-18 05:00,2018-12-18 06:00,1.12608,1.12618,9.999999999998899e-05,0.02409638554216674,2018-12-24 00:00,False
EURCHF,long,2018-12-14 00:00,2018-12-19 00:00,1.12423,1.12838,0.004149999999999876,H1,2018-12-18 13:00,2018-12-18 14:00,1.12683,1.12706,0.00022999999999995246,0.05542168674697815,2018-12-24 00:00,False
EURCHF,long,2018-12-14 00:00,2018-12-19 00:00,1.12423,1.12838,0.004149999999999876,H1,2018-12-18 19:00,2018-12-18 20:00,1.12714,1.12729,0.00014999999999987246,0.03614457831322336,2018-12-24 00:00,False
EURCHF,long,2018-12-14 00:00,2018-12-19 00:00,1.12423,1.12838,0.004149999999999876,H1,2018-12-18 22:00,2018-12-18 23:00,1.12757,1.12812,0.0005500000000000504,0.13253012048194382,2018-12-24 00:00,False
EURCHF,short,2018-12-19 00:00,2018-12-24 00:00,1.13103,1.13494,0.00391000000000008,H1,2018-12-24 10:00,2018-12-24 11:00,1.13395,1.13446,0.0005100000000000104,0.13043478260869565,2018-12-27 00:00,False
EURCHF,short,2018-12-19 00:00,2018-12-24 00:00,1.13103,1.13494,0.00391000000000008,H1,2018-12-24 12:00,2018-12-24 13:00,1.13166,1.13168,1.999999999990898e-05,0.0051150895140431125,2018-12-27 00:00,False
USDCHF,long,2018-11-15 00:00,2018-11-20 00:00,0.99094,0.99368,0.0027399999999999647,H1,2018-11-20 12:00,2018-11-20 13:00,0.99146,0.99154,7.999999999996898e-05,0.02919708029195986,2018-11-23 00:00,False
USDCHF,long,2018-12-06 00:00,2018-12-11 00:00,0.98631,0.99042,0.004109999999999947,H1,2018-12-11 09:00,2018-12-11 10:00,0.98631,0.9867,0.00039000000000000146,0.09489051094890669,2018-12-14 00:00,False
GBPAUD,long,2018-10-30 00:00,2018-11-02 00:00,1.78624,1.80408,0.017839999999999856,H1,2018-10-30 16:00,2018-10-30 17:00,1.78624,1.78636,0.00011999999999989797,0.006726457399097474,2018-11-07 00:00,False
GBPAUD,long,2018-10-30 00:00,2018-11-02 00:00,1.78624,1.80408,0.017839999999999856,H1,2018-10-31 06:00,2018-10-31 07:00,1.7912,1.79222,0.0010200000000000209,0.05717488789237831,2018-11-07 00:00,False
GBPAUD,long,2018-10-30 00:00,2018-11-02 00:00,1.78624,1.80408,0.017839999999999856,H1,2018-11-02 04:00,2018-11-02 05:00,1.79336,1.79438,0.0010200000000000209,0.05717488789237831,2018-11-07 00:00,False
GBPAUD,long,2018-10-30 00:00,2018-11-02 00:00,1.78624,1.80408,0.017839999999999856,H1,2018-11-02 10:00,2018-11-02 11:00,1.79519,1.79594,0.0007500000000000284,0.04204035874439655,2018-11-07 00:00,False
GBPAUD,short,2018-11-02 00:00,2018-11-07 00:00,1.80828,1.81496,0.006679999999999797,H1,2018-11-07 07:00,2018-11-07 08:00,1.81256,1.81308,0.000520000000000076,0.07784431137725924,2018-12-24 00:00,False
GBPAUD,short,2018-11-12 00:00,2018-11-15 00:00,1.79582,1.8066,0.010780000000000012,H1,2018-11-13 16:00,2018-11-13 17:00,1.80641,1.8066,0.00018999999999991246,0.017625231910938056,2018-12-19 00:00,False
GBPAUD,short,2018-11-12 00:00,2018-11-15 00:00,1.79582,1.8066,0.010780000000000012,H1,2018-11-14 16:00,2018-11-14 17:00,1.80587,1.80598,0.00010999999999983245,0.010204081632637509,2018-12-19 00:00,False
GBPAUD,short,2018-11-12 00:00,2018-11-15 00:00,1.79582,1.8066,0.010780000000000012,H1,2018-11-14 22:00,2018-11-14 23:00,1.79704,1.79796,0.0009200000000000319,0.08534322820037392,2018-12-19 00:00,False
GBPAUD,long,2018-11-15 00:00,2018-11-20 00:00,1.74778,1.76199,0.014210000000000056,H1,2018-11-16 20:00,2018-11-16 21:00,1.74822,1.74842,0.00019999999999997797,0.014074595355381928,2018-11-23 00:00,False
GBPAUD,long,2018-11-15 00:00,2018-11-20 00:00,1.74778,1.76199,0.014210000000000056,H1,2018-11-19 01:00,2018-11-19 02:00,1.7524,1.75252,0.00012000000000012001,0.008444757213238532,2018-11-23 00:00,False
GBPAUD,long,2018-11-15 00:00,2018-11-20 00:00,1.74778,1.76199,0.014210000000000056,H1,2018-11-19 11:00,2018-11-19 12:00,1.7533,1.75398,0.0006800000000000139,0.0478536242083048,2018-11-23 00:00,False
GBPAUD,short,2018-11-20 00:00,2018-11-23 00:00,1.77539,1.7818,0.006410000000000027,H1,2018-11-22 14:00,2018-11-22 15:00,1.7785,1.77896,0.000460000000000127,0.07176287051484011,2018-12-19 00:00,False
GBPAUD,short,2018-11-20 00:00,2018-11-23 00:00,1.77539,1.7818,0.006410000000000027,H1,2018-11-23 10:00,2018-11-23 11:00,1.77752,1.77786,0.00034000000000000696,0.05304212168486826,2018-12-19 00:00,False
GBPAUD,long,2018-11-28 00:00,2018-12-03 00:00,1.72098,1.74469,0.02371000000000012,H1,2018-12-03 13:00,2018-12-03 14:00,1.72098,1.72118,0.00019999999999997797,0.008435259384225093,2018-12-06 00:00,False
AUDNZD,long,2018-10-17 00:00,2018-10-22 00:00,1.07647,1.08037,0.0039000000000000146,H1,2018-10-22 00:00,2018-10-22 01:00,1.07682,1.07714,0.00031999999999987594,0.08205128205124994,2018-10-30 00:00,False
AUDNZD,long,2018-11-12 00:00,2018-11-15 00:00,1.06132,1.06422,0.0028999999999999027,H1,2018-11-14 08:00,2018-11-14 09:00,1.06132,1.06138,5.999999999994898e-05,0.020689655172396897,2018-11-20 00:00,False
AUDNZD,long,2018-11-12 00:00,2018-11-15 00:00,1.06132,1.06422,0.0028999999999999027,H1,2018-11-14 17:00,2018-11-14 18:00,1.06156,1.06206,0.0004999999999999449,0.17241379310343508,2018-11-20 00:00,False
AUDNZD,short,2018-11-15 00:00,2018-11-20 00:00,1.06666,1.0713,0.0046399999999999775,H1,2018-11-15 07:00,2018-11-15 08:00,1.07028,1.07032,4.0000000000040004e-05,0.008620689655181077,2018-11-23 00:00,False
AUDNZD,short,2018-11-15 00:00,2018-11-20 00:00,1.06666,1.0713,0.0046399999999999775,H1,2018-11-19 21:00,2018-11-19 22:00,1.067,1.06705,5.0000000000105516e-05,0.01077586206898831,2018-11-23 00:00,False
AUDNZD,long,2018-12-06 00:00,2018-12-11 00:00,1.04346,1.04646,0.0029999999999998916,H1,2018-12-10 15:00,2018-12-10 16:00,1.04346,1.04368,0.00021999999999988695,0.0733333333332983,2018-12-14 00:00,False
AUDNZD,long,2018-12-06 00:00,2018-12-11 00:00,1.04346,1.04646,0.0029999999999998916,H1,2018-12-10 18:00,2018-12-10 19:00,1.04504,1.0451,5.999999999994898e-05,0.01999999999998372,2018-12-14 00:00,False
AUDNZD,long,2018-12-06 00:00,2018-12-11 00:00,1.04346,1.04646,0.0029999999999998916,H1,2018-12-11 13:00,2018-12-11 14:00,1.04517,1.04526,9.000000000014552e-05,0.03000000000004959,2018-12-14 00:00,False
AUDNZD,long,2018-12-06 00:00,2018-12-11 00:00,1.04346,1.04646,0.0029999999999998916,H1,2018-12-11 15:00,2018-12-11 16:00,1.04574,1.04626,0.000520000000000076,0.17333333333336493,2018-12-14 00:00,False
AUDNZD,short,2018-12-11 00:00,2018-12-14 00:00,1.0541,1.0588,0.0046999999999999265,H1,2018-12-14 03:00,2018-12-14 04:00,1.05862,1.0588,0.000180000000000069,0.03829787234044081,2018-12-19 00:00,False
AUDNZD,long,2018-12-19 00:00,2018-12-24 00:00,1.04449,1.0484,0.00391000000000008,H1,2018-12-19 20:00,2018-12-19 21:00,1.04449,1.04497,0.00048000000000003595,0.12276214833760259,2018-12-27 00:00,False
CHFJPY,long,2018-10-25 00:00,2018-10-30 00:00,111.56,112.166,0.6059999999999945,H1,2018-10-26 14:00,2018-10-26 15:00,111.56,111.593,0.03300000000000125,0.05445544554455701,2018-12-19 00:00,False
CHFJPY,short,2018-11-07 00:00,2018-11-12 00:00,113.178,113.746,0.5679999999999978,H1,2018-11-07 13:00,2018-11-07 14:00,113.662,113.746,0.08399999999998897,0.14788732394364312,2018-11-15 00:00,False
CHFJPY,short,2018-11-07 00:00,2018-11-12 00:00,113.178,113.746,0.5679999999999978,H1,2018-11-08 18:00,2018-11-08 19:00,113.454,113.496,0.04200000000000159,0.07394366197183407,2018-11-15 00:00,False
CHFJPY,long,2018-11-12 00:00,2018-11-15 00:00,112.196,112.946,0.75,H1,2018-11-16 12:00,2018-11-16 13:00,112.196,112.318,0.12199999999999989,0.16266666666666652,2018-12-03 00:00,False
CHFJPY,short,2018-11-23 00:00,2018-11-28 00:00,113.942,114.412,0.4700000000000131,H1,2018-11-28 21:00,2018-11-28 22:00,114.408,114.412,0.0040000000000048885,0.008510638297882504,2018-12-03 00:00,False
CHFJPY,long,2018-12-03 00:00,2018-12-06 00:00,112.872,113.456,0.5840000000000032,H1,2018-12-06 09:00,2018-12-06 10:00,112.9,112.914,0.013999999999995794,0.023972602739718695,2018-12-14 00:00,False
CHFJPY,long,2018-12-03 00:00,2018-12-06 00:00,112.872,113.456,0.5840000000000032,H1,2018-12-06 15:00,2018-12-06 16:00,113.165,113.242,0.07699999999999818,0.13184931506848932,2018-12-14 00:00,False
CHFJPY,long,2018-12-03 00:00,2018-12-06 00:00,112.872,113.456,0.5840000000000032,H1,2018-12-06 19:00,2018-12-06 20:00,113.326,113.398,0.07200000000000273,0.12328767123288072,2018-12-14 00:00,False
CHFJPY,long,2018-12-03 00:00,2018-12-06 00:00,112.872,113.456,0.5840000000000032,H1,2018-12-06 23:00,2018-12-07 00:00,113.444,113.447,0.0030000000000001137,0.005136986301370029,2018-12-14 00:00,False
AUDJPY,long,2018-10-22 00:00,2018-10-25 00:00,78.564,79.271,0.7070000000000078,H1,2018-10-26 09:00,2018-10-26 10:00,78.564,78.598,0.034000000000006025,0.04809052333805608,2018-10-30 00:00,False
AUDJPY,long,2018-10-22 00:00,2018-10-25 00:00,78.564,79.271,0.7070000000000078,H1,2018-10-26 14:00,2018-10-26 15:00,78.632,78.766,0.13400000000000034,0.18953323903818792,2018-10-30 00:00,False
AUDJPY,short,2018-11-07 00:00,2018-11-12 00:00,82.23,83.052,0.8220000000000027,H1,2018-11-08 18:00,2018-11-08 19:00,83.003,83.052,0.049000000000006594,0.05961070559611488,2018-11-15 00:00,False
AUDJPY,short,2018-11-07 00:00,2018-11-12 00:00,82.23,83.052,0.8220000000000027,H1,2018-11-08 23:00,2018-11-09 00:00,82.838,82.878,0.04000000000000625,0.04866180048662545,2018-11-15 00:00,False
AUDJPY,long,2018-11-20 00:00,2018-11-23 00:00,81.201,81.932,0.7310000000000088,H1,2018-11-20 22:00,2018-11-20 23:00,81.201,81.207,0.006000000000000227,0.008207934336525521,2018-12-06 00:00,False
AUDJPY,long,2018-11-20 00:00,2018-11-23 00:00,81.201,81.932,0.7310000000000088,H1,2018-11-23 13:00,2018-11-23 14:00,81.429,81.462,0.03300000000000125,0.045143638850890365,2018-12-06 00:00,False
AUDJPY,long,2018-11-20 00:00,2018-11-23 00:00,81.201,81.932,0.7310000000000088,H1,2018-11-23 15:00,2018-11-23 16:00,81.5,81.504,0.0040000000000048885,0.005471956224356827,2018-12-06 00:00,False
AUDJPY,long,2018-11-20 00:00,2018-11-23 00:00,81.201,81.932,0.7310000000000088,H1,2018-11-23 18:00,2018-11-23 19:00,81.505,81.524,0.019000000000005457,0.02599179206567063,2018-12-06 00:00,False
AUDJPY,long,2018-12-06 00:00,2018-12-11 00:00,80.725,81.49,0.7650000000000006,H1,2018-12-09 23:00,2018-12-10 00:00,80.725,80.792,0.06700000000000728,0.08758169934641467,2018-12-14 00:00,False
AUDJPY,long,2018-12-06 00:00,2018-12-11 00:00,80.725,81.49,0.7650000000000006,H1,2018-12-11 00:00,2018-12-11 01:00,81.239,81.254,0.015000000000000568,0.01960784313725563,2018-12-14 00:00,False
AUDJPY,long,2018-12-06 00:00,2018-12-11 00:00,80.725,81.49,0.7650000000000006,H1,2018-12-11 08:00,2018-12-11 09:00,81.321,81.336,0.015000000000000568,0.01960784313725563,2018-12-14 00:00,False
EURUSD,short,2018-11-02 00:00,2018-11-07 00:00,1.14269,1.15001,0.007319999999999993,H1,2018-11-07 10:00,2018-11-07 11:00,1.15,1.15001,1.0000000000065512e-05,0.001366120218588186,2018-11-15 00:00,False
EURUSD,short,2018-11-02 00:00,2018-11-07 00:00,1.14269,1.15001,0.007319999999999993,H1,2018-11-07 17:00,2018-11-07 18:00,1.1468,1.1468,0.0,0.0,2018-11-15 00:00,False
EURUSD,short,2018-11-02 00:00,2018-11-07 00:00,1.14269,1.15001,0.007319999999999993,H1,2018-11-07 19:00,2018-11-07 20:00,1.14556,1.14582,0.000260000000000149,0.0355191256830805,2018-11-15 00:00,False
EURUSD,long,2018-11-12 00:00,2018-11-15 00:00,1.12154,1.13094,0.009400000000000075,H1,2018-11-12 21:00,2018-11-12 22:00,1.12154,1.12168,0.000140000000000029,0.014893617021279561,2018-11-23 00:00,False
EURUSD,long,2018-11-12 00:00,2018-11-15 00:00,1.12154,1.13094,0.009400000000000075,H1,2018-11-13 09:00,2018-11-13 10:00,1.12218,1.12279,0.0006099999999999994,0.06489361702127602,2018-11-23 00:00,False
EURUSD,long,2018-11-12 00:00,2018-11-15 00:00,1.12154,1.13094,0.009400000000000075,H1,2018-11-13 18:00,2018-11-13 19:00,1.12526,1.12558,0.000320000000000098,0.034042553191499514,2018-11-23 00:00,False
EURUSD,long,2018-11-12 00:00,2018-11-15 00:00,1.12154,1.13094,0.009400000000000075,H1,2018-11-14 10:00,2018-11-14 11:00,1.12631,1.12644,0.00013000000000018552,0.013829787234062179,2018-11-23 00:00,False
EURUSD,long,2018-11-12 00:00,2018-11-15 00:00,1.12154,1.13094,0.009400000000000075,H1,2018-11-15 09:00,2018-11-15 10:00,1.12708,1.12851,0.0014299999999998203,0.15212765957444777,2018-11-23 00:00,False
EURUSD,long,2018-11-12 00:00,2018-11-15 00:00,1.12154,1.13094,0.009400000000000075,H1,2018-11-15 13:00,2018-11-15 14:00,1.12872,1.12878,5.999999999994898e-05,0.006382978723398777,2018-11-23 00:00,False
EURUSD,long,2018-11-23 00:00,2018-11-28 00:00,1.12669,1.12934,0.002650000000000041,H1,2018-11-28 15:00,2018-11-28 16:00,1.12698,1.1271,0.00011999999999989797,0.04528301886788532,2018-12-14 00:00,False
EURUSD,short,2018-12-19 00:00,2018-12-24 00:00,1.13714,1.14856,0.011419999999999986,H1,2018-12-21 07:00,2018-12-21 08:00,1.14731,1.14739,7.999999999985796e-05,0.007005253940442912,2018-12-27 00:00,False
EURUSD,short,2018-12-19 00:00,2018-12-24 00:00,1.13714,1.14856,0.011419999999999986,H1,2018-12-24 14:00,2018-12-24 15:00,1.14341,1.14384,0.00042999999999993044,0.037653239929941414,2018-12-27 00:00,False
GBPCAD,short,2018-10-17 00:00,2018-10-22 00:00,1.71247,1.71904,0.006569999999999965,H1,2018-10-19 18:00,2018-10-19 19:00,1.7142,1.71442,0.000220000000000109,0.03348554033487217,2018-11-02 00:00,False
GBPCAD,short,2018-10-17 00:00,2018-10-22 00:00,1.71247,1.71904,0.006569999999999965,H1,2018-10-22 06:00,2018-10-22 07:00,1.71314,1.71353,0.00038999999999989043,0.05936073059359095,2018-11-02 00:00,False
