pair,pivot_type,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,ltf,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch
EURNZD,long,2024-06-03 00:00,2024-07-01 00:00,1.7393,1.75866,0.019359999999999822,1.7393,1.75866,3D,2024-06-12 00:00,2024-06-17 00:00,1.7393,1.74264,0.0033399999999998986,0.17252066115702114,2024-09-02 00:00,False
NZDJPY,long,2023-10-02 00:00,2023-11-01 00:00,86.786,88.32,1.5339999999999918,86.786,87.562,3D,2023-10-26 00:00,2023-10-31 00:00,86.786,87.032,0.2459999999999951,0.1603650586701411,2023-12-01 00:00,False
NZDJPY,long,2023-12-01 00:00,2024-01-01 00:00,87.706,89.117,1.4110000000000014,87.706,88.636,3D,2023-12-12 00:00,2023-12-15 00:00,87.758,87.868,0.10999999999999943,0.07795889440113347,2024-07-01 00:00,False
NZDJPY,short,2024-02-01 00:00,2024-03-01 00:00,91.29,93.454,2.1639999999999873,92.204,93.454,3D,2024-02-20 00:00,2024-02-23 00:00,93.37,93.454,0.08399999999998897,0.03881700554528164,2024-04-01 00:00,False
NZDJPY,short,2024-06-03 00:00,2024-07-01 00:00,98.001,99.022,1.0210000000000008,98.149,99.022,3D,2024-07-03 00:00,2024-07-08 00:00,98.87,99.022,0.15200000000000102,0.14887365328109786,,True
GBPNZD,short,2024-07-01 00:00,2024-08-01 00:00,2.1604,2.19092,0.030520000000000103,2.17515,2.19092,3D,2024-07-24 00:00,2024-07-29 00:00,2.18678,2.19092,0.0041400000000000325,0.13564875491481057,2024-10-01 00:00,False
GBPNZD,long,2024-08-01 00:00,2024-09-02 00:00,2.09822,2.10346,0.0052400000000001334,2.09822,2.09968,3D,2024-08-27 00:00,2024-08-30 00:00,2.09822,2.09893,0.0007100000000002105,0.1354961832061436,,True
AUDUSD,short,2024-03-01 00:00,2024-04-01 00:00,0.6516,0.66677,0.015170000000000017,0.66444,0.66677,3D,2024-04-05 00:00,2024-04-10 00:00,0.66314,0.66444,0.0013000000000000789,0.08569545154911519,2024-05-01 00:00,False
AUDUSD,long,2024-04-01 00:00,2024-05-01 00:00,0.63623,0.64729,0.01106000000000007,0.63623,0.64653,3D,2024-04-26 00:00,2024-05-01 00:00,0.64653,0.64718,0.0006499999999999284,0.05877034358046332,2024-08-01 00:00,False
AUDUSD,short,2024-09-02 00:00,2024-10-01 00:00,0.69117,0.69426,0.003090000000000037,0.69348,0.69426,3D,2024-09-25 00:00,2024-09-30 00:00,0.69373,0.69426,0.0005300000000000304,0.1715210355987133,,True
CADJPY,long,2023-12-01 00:00,2024-01-01 00:00,104.223,106.43,2.207000000000008,104.223,106.228,3D,2023-12-28 00:00,2024-01-01 00:00,106.228,106.332,0.1039999999999992,0.04712279111916576,2024-08-01 00:00,False
CADJPY,short,2024-06-03 00:00,2024-07-01 00:00,117.594,118.864,1.2700000000000102,117.744,118.864,3D,2024-07-08 00:00,2024-07-11 00:00,118.775,118.864,0.08899999999999864,0.07007874015747867,,True
USDJPY,long,2024-05-01 00:00,2024-06-03 00:00,151.858,157.302,5.443999999999988,151.858,154.546,3D,2024-05-01 00:00,2024-05-06 00:00,151.858,152.815,0.9569999999999936,0.17578986039676628,2024-07-01 00:00,False
USDJPY,long,2024-05-01 00:00,2024-06-03 00:00,151.858,157.302,5.443999999999988,151.858,154.546,3D,2024-06-04 00:00,2024-06-07 00:00,154.546,155.122,0.5760000000000218,0.10580455547392047,2024-07-01 00:00,False
USDJPY,short,2024-06-03 00:00,2024-07-01 00:00,160.786,161.95,1.1639999999999873,161.285,161.95,3D,2024-07-08 00:00,2024-07-11 00:00,161.761,161.808,0.046999999999997044,0.04037800687285013,,True
CHFJPY,short,2023-11-01 00:00,2023-12-01 00:00,169.347,170.54,1.1929999999999836,169.582,170.54,3D,2023-11-13 00:00,2023-11-16 00:00,170.496,170.54,0.04399999999998272,0.03688181056159541,2024-01-01 00:00,False
CHFJPY,long,2023-12-01 00:00,2024-01-01 00:00,162.174,167.606,5.431999999999988,162.174,166.798,3D,2023-12-12 00:00,2023-12-15 00:00,162.174,163.046,0.8719999999999857,0.16053019145802422,2024-03-01 00:00,False
CHFJPY,long,2023-12-01 00:00,2024-01-01 00:00,162.174,167.606,5.431999999999988,162.174,166.798,3D,2023-12-20 00:00,2023-12-25 00:00,165.626,165.908,0.28199999999998226,0.05191458026509258,2024-03-01 00:00,False
CHFJPY,long,2023-12-01 00:00,2024-01-01 00:00,162.174,167.606,5.431999999999988,162.174,166.798,3D,2023-12-28 00:00,2024-01-01 00:00,166.798,167.229,0.4310000000000116,0.07934462444771954,2024-03-01 00:00,False
GBPUSD,short,2023-12-01 00:00,2024-01-01 00:00,1.27314,1.2828,0.009660000000000002,1.27858,1.2828,3D,2024-01-09 00:00,2024-01-12 00:00,1.27812,1.27858,0.000460000000000127,0.04761904761906075,2024-02-01 00:00,False
EURAUD,short,2023-10-02 00:00,2023-11-01 00:00,1.6688,1.68456,0.015759999999999996,1.68412,1.68456,3D,2023-11-08 00:00,2023-11-13 00:00,1.68332,1.68412,0.0008000000000001339,0.05076142131980547,2024-02-01 00:00,False
NZDCAD,long,2023-10-02 00:00,2023-11-01 00:00,0.79667,0.808,0.011330000000000062,0.79667,0.80384,3D,2023-10-18 00:00,2023-10-23 00:00,0.79667,0.7971,0.00043000000000004146,0.03795233892321616,2024-04-01 00:00,False
NZDCAD,short,2024-02-01 00:00,2024-03-01 00:00,0.82645,0.8378,0.011349999999999971,0.83472,0.8378,3D,2024-02-20 00:00,2024-02-23 00:00,0.83747,0.8378,0.00032999999999994145,0.029074889867836323,2024-05-01 00:00,False
NZDCAD,short,2024-02-01 00:00,2024-03-01 00:00,0.82645,0.8378,0.011349999999999971,0.83472,0.8378,3D,2024-03-07 00:00,2024-03-12 00:00,0.83327,0.83472,0.0014500000000000624,0.12775330396476353,2024-05-01 00:00,False
NZDCAD,long,2024-03-01 00:00,2024-04-01 00:00,0.80665,0.81015,0.0035000000000000586,0.80665,0.80823,3D,2024-03-28 00:00,2024-04-02 00:00,0.80665,0.80709,0.00043999999999999595,0.12571428571428245,2024-05-01 00:00,False
GBPAUD,long,2023-12-01 00:00,2024-01-01 00:00,1.85886,1.86916,0.010299999999999976,1.85886,1.86051,3D,2023-12-28 00:00,2024-01-01 00:00,1.85926,1.86051,0.0012500000000001954,0.12135922330099012,,True
GBPCHF,short,2024-05-01 00:00,2024-06-03 00:00,1.1497,1.1678,0.018100000000000005,1.15044,1.1678,3D,2024-05-22 00:00,2024-05-27 00:00,1.16546,1.1678,0.0023400000000000087,0.12928176795580154,2024-07-01 00:00,False
GBPCHF,long,2024-08-01 00:00,2024-09-02 00:00,1.07432,1.11583,0.04151000000000016,1.07432,1.10241,3D,2024-08-01 00:00,2024-08-06 00:00,1.07432,1.07886,0.0045399999999999885,0.10937123584678321,2024-10-01 00:00,False
GBPCHF,long,2024-08-01 00:00,2024-09-02 00:00,1.07432,1.11583,0.04151000000000016,1.07432,1.10241,3D,2024-09-04 00:00,2024-09-09 00:00,1.10241,1.10546,0.003050000000000219,0.07347627077813075,2024-10-01 00:00,False
NZDCHF,short,2023-11-01 00:00,2023-12-01 00:00,0.5385,0.54396,0.00546000000000002,0.54366,0.54396,3D,2023-12-15 00:00,2023-12-20 00:00,0.54285,0.54366,0.0008099999999999774,0.14835164835164366,2024-02-01 00:00,False
NZDCHF,long,2024-01-01 00:00,2024-02-01 00:00,0.52482,0.52685,0.0020300000000000873,0.52482,0.52573,3D,2024-01-30 00:00,2024-02-02 00:00,0.52482,0.52502,0.000200000000000089,0.09852216748772433,2024-07-01 00:00,False
EURCAD,short,2023-11-01 00:00,2023-12-01 00:00,1.47634,1.50446,0.028119999999999923,1.47802,1.50446,3D,2023-11-16 00:00,2023-11-21 00:00,1.50394,1.50446,0.0005199999999998539,0.018492176386908084,2024-03-01 00:00,False
EURCAD,short,2024-02-01 00:00,2024-03-01 00:00,1.46723,1.47802,0.010789999999999855,1.47481,1.47802,3D,2024-03-15 00:00,2024-03-20 00:00,1.47651,1.47796,0.0014499999999999513,0.13438368860055336,2024-04-01 00:00,False
EURCAD,short,2024-05-01 00:00,2024-06-03 00:00,1.47844,1.49292,0.014480000000000048,1.48832,1.49292,3D,2024-06-04 00:00,2024-06-07 00:00,1.49113,1.49292,0.0017899999999999583,0.12361878453038344,2024-07-01 00:00,False
EURCAD,short,2024-07-01 00:00,2024-08-01 00:00,1.49447,1.52281,0.028340000000000032,1.5035,1.52281,3D,2024-08-19 00:00,2024-08-22 00:00,1.51611,1.51766,0.0015499999999999403,0.05469301340860757,2024-09-02 00:00,False
EURUSD,short,2023-12-01 00:00,2024-01-01 00:00,1.10374,1.11396,0.010220000000000118,1.10453,1.11396,3D,2023-12-25 00:00,2023-12-28 00:00,1.11228,1.11396,0.0016800000000001258,0.16438356164384604,2024-08-01 00:00,False
EURUSD,short,2024-05-01 00:00,2024-06-03 00:00,1.08486,1.0916,0.006739999999999968,1.08951,1.0916,3D,2024-05-30 00:00,2024-06-04 00:00,1.09048,1.0916,0.0011200000000000099,0.16617210682492806,2024-07-01 00:00,False
AUDCHF,long,2023-10-02 00:00,2023-11-01 00:00,0.56136,0.57688,0.015519999999999978,0.56136,0.57251,3D,2023-10-18 00:00,2023-10-23 00:00,0.56136,0.5614,4.0000000000040004e-05,0.002577319587631447,2023-12-01 00:00,False
AUDCHF,long,2023-10-02 00:00,2023-11-01 00:00,0.56136,0.57688,0.015519999999999978,0.56136,0.57251,3D,2023-11-08 00:00,2023-11-13 00:00,0.57251,0.57316,0.0006500000000000394,0.04188144329897167,2023-12-01 00:00,False
AUDCHF,short,2024-05-01 00:00,2024-06-03 00:00,0.60034,0.60999,0.009650000000000047,0.60107,0.60999,3D,2024-05-17 00:00,2024-05-22 00:00,0.60942,0.60999,0.0005700000000000705,0.059067357512960376,2024-07-01 00:00,False
AUDCHF,short,2024-09-02 00:00,2024-10-01 00:00,0.58458,0.58704,0.0024600000000000177,0.58648,0.58704,3D,2024-09-30 00:00,2024-10-03 00:00,0.5867,0.58704,0.00034000000000000696,0.13821138211382297,,True
EURCHF,long,2023-12-01 00:00,2024-01-01 00:00,0.92542,0.92883,0.003410000000000024,0.92542,0.92706,3D,2024-01-01 00:00,2024-01-04 00:00,0.92706,0.92726,0.00019999999999997797,0.058651026392955004,2024-08-01 00:00,False
EURCHF,long,2024-08-01 00:00,2024-09-02 00:00,0.92108,0.93906,0.017979999999999996,0.92108,0.93071,3D,2024-09-04 00:00,2024-09-09 00:00,0.93071,0.93377,0.0030599999999999516,0.170189098998885,2024-10-01 00:00,False
GBPCAD,short,2023-11-01 00:00,2023-12-01 00:00,1.71176,1.72741,0.015649999999999942,1.71799,1.72741,3D,2023-11-24 00:00,2023-11-29 00:00,1.72612,1.72741,0.0012899999999997913,0.08242811501596141,2024-01-01 00:00,False
GBPCAD,long,2023-12-01 00:00,2024-01-01 00:00,1.67615,1.687,0.010850000000000026,1.67615,1.67878,3D,2023-12-28 00:00,2024-01-01 00:00,1.67866,1.67878,0.00011999999999989797,0.01105990783409195,,True
GBPCAD,short,2024-02-01 00:00,2024-03-01 00:00,1.71433,1.73526,0.020930000000000115,1.72204,1.73526,3D,2024-03-15 00:00,2024-03-20 00:00,1.72809,1.72913,0.001040000000000152,0.049689440993795804,2024-04-01 00:00,False
GBPCAD,long,2024-03-01 00:00,2024-04-01 00:00,1.68874,1.70952,0.02078000000000002,1.68874,1.70702,3D,2024-04-18 00:00,2024-04-23 00:00,1.68874,1.69019,0.0014500000000001734,0.06977863330125948,2024-05-01 00:00,False
GBPCAD,short,2024-05-01 00:00,2024-06-03 00:00,1.73641,1.76054,0.024129999999999985,1.74533,1.76054,3D,2024-06-07 00:00,2024-06-12 00:00,1.756,1.76054,0.0045399999999999885,0.18814753418980487,2024-07-01 00:00,False
GBPCAD,long,2024-06-03 00:00,2024-07-01 00:00,1.72713,1.73076,0.003630000000000022,1.72713,1.7282,3D,2024-06-25 00:00,2024-06-28 00:00,1.72713,1.72759,0.00045999999999990493,0.12672176308537247,,True
AUDJPY,short,2023-11-01 00:00,2023-12-01 00:00,97.903,98.588,0.6849999999999881,98.082,98.588,3D,2023-11-13 00:00,2023-11-16 00:00,98.577,98.588,0.01099999999999568,0.016058394160577916,2024-02-01 00:00,False
AUDJPY,long,2023-12-01 00:00,2024-01-01 00:00,93.74,96.04,2.3000000000000114,93.74,95.842,3D,2023-12-12 00:00,2023-12-15 00:00,94.607,94.726,0.11899999999999977,0.05173913043478225,2024-02-01 00:00,False
AUDJPY,long,2023-12-01 00:00,2024-01-01 00:00,93.74,96.04,2.3000000000000114,93.74,95.842,3D,2023-12-28 00:00,2024-01-01 00:00,95.842,96.009,0.1670000000000016,0.07260869565217425,2024-02-01 00:00,False
AUDJPY,short,2024-06-03 00:00,2024-07-01 00:00,107.418,109.373,1.9549999999999983,107.461,109.373,3D,2024-07-08 00:00,2024-07-11 00:00,109.154,109.373,0.2190000000000083,0.11202046035806061,,True
AUDCAD,long,2024-01-01 00:00,2024-02-01 00:00,0.87264,0.88227,0.009630000000000027,0.87264,0.88014,3D,2024-02-07 00:00,2024-02-12 00:00,0.87264,0.87374,0.0010999999999999899,0.11422637590861752,2024-03-01 00:00,False
AUDCAD,short,2024-06-03 00:00,2024-07-01 00:00,0.91356,0.92642,0.012859999999999983,0.91827,0.92642,3D,2024-07-11 00:00,2024-07-16 00:00,0.9251,0.92642,0.0013199999999999878,0.1026438569206835,2024-08-01 00:00,False
EURJPY,short,2023-11-01 00:00,2023-12-01 00:00,161.385,164.308,2.923000000000002,161.776,164.308,3D,2023-11-13 00:00,2023-11-16 00:00,164.222,164.308,0.08599999999998431,0.029421826890175935,2024-01-01 00:00,False
EURJPY,short,2023-11-01 00:00,2023-12-01 00:00,161.385,164.308,2.923000000000002,161.776,164.308,3D,2023-11-21 00:00,2023-11-24 00:00,163.194,163.723,0.5290000000000248,0.18097844680123998,2024-01-01 00:00,False
USDCAD,long,2023-12-01 00:00,2024-01-01 00:00,1.31774,1.32522,0.007480000000000153,1.31774,1.32286,3D,2023-12-25 00:00,2023-12-28 00:00,1.31774,1.31784,9.999999999998899e-05,0.013368983957217506,,True
USDCAD,short,2024-02-01 00:00,2024-03-01 00:00,1.35802,1.36144,0.0034199999999999786,1.36061,1.36144,3D,2024-03-20 00:00,2024-03-25 00:00,1.36142,1.36144,1.999999999990898e-05,0.005847953216347691,2024-04-01 00:00,False
USDCAD,short,2024-04-01 00:00,2024-05-01 00:00,1.37774,1.38462,0.006879999999999997,1.37832,1.38462,3D,2024-04-26 00:00,2024-05-01 00:00,1.37832,1.3785,0.000180000000000069,0.026162790697684457,2024-06-03 00:00,False
USDCAD,long,2024-05-01 00:00,2024-06-03 00:00,1.35896,1.36275,0.00378999999999996,1.35896,1.3603,3D,2024-05-14 00:00,2024-05-17 00:00,1.35896,1.35961,0.0006500000000000394,0.17150395778365338,2024-07-01 00:00,False
USDCAD,long,2024-08-01 00:00,2024-09-02 00:00,1.34197,1.34876,0.006789999999999852,1.34197,1.3441,3D,2024-09-20 00:00,2024-09-25 00:00,1.34197,1.34308,0.0011099999999999444,0.16347569955816915,2024-10-01 00:00,False
GBPJPY,short,2024-06-03 00:00,2024-07-01 00:00,203.523,208.12,4.597000000000008,203.596,208.12,3D,2024-07-08 00:00,2024-07-11 00:00,207.82,208.12,0.30000000000001137,0.06525995214270412,,True
GBPJPY,long,2024-08-01 00:00,2024-09-02 00:00,180.102,191.868,11.765999999999991,180.102,183.721,3D,2024-09-09 00:00,2024-09-12 00:00,183.721,183.771,0.04999999999998295,0.004249532551417898,2024-10-01 00:00,False
AUDNZD,long,2023-11-01 00:00,2023-12-01 00:00,1.06604,1.07328,0.007239999999999913,1.06604,1.07233,3D,2023-12-04 00:00,2023-12-07 00:00,1.06604,1.06614,9.999999999998899e-05,0.013812154696131241,2024-01-01 00:00,False
AUDNZD,long,2024-02-01 00:00,2024-03-01 00:00,1.05699,1.06742,0.01042999999999994,1.05699,1.06638,3D,2024-02-20 00:00,2024-02-23 00:00,1.05699,1.05791,0.0009199999999998099,0.08820709491848659,,True
AUDNZD,short,2024-04-01 00:00,2024-05-01 00:00,1.09958,1.10304,0.0034600000000000186,1.10126,1.10304,3D,2024-05-01 00:00,2024-05-06 00:00,1.10276,1.10304,0.000280000000000058,0.0809248554913458,2024-07-01 00:00,False
AUDNZD,long,2024-05-01 00:00,2024-06-03 00:00,1.07312,1.08305,0.009929999999999994,1.07312,1.08057,3D,2024-06-07 00:00,2024-06-12 00:00,1.07312,1.075,0.0018799999999998818,0.1893252769385582,2024-08-01 00:00,False
AUDNZD,short,2024-07-01 00:00,2024-08-01 00:00,1.09938,1.1156,0.0162199999999999,1.10576,1.1156,3D,2024-07-24 00:00,2024-07-29 00:00,1.11374,1.11488,0.001140000000000141,0.07028360049322736,2024-10-01 00:00,False
AUDNZD,short,2024-07-01 00:00,2024-08-01 00:00,1.09938,1.1156,0.0162199999999999,1.10576,1.1156,3D,2024-08-14 00:00,2024-08-19 00:00,1.10336,1.10576,0.0024000000000001798,0.1479654747225767,2024-10-01 00:00,False
