wick_variant,pair,pivot_type,timeframe,ltf,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch
OUTER_WICK,EURJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,163.661,165.355,1.6939999999999884,164.42,165.355,2024-03-28 01:00,2024-03-28 05:00,163.801,163.87,0.06900000000001683,0.040731995277460034,2024-04-01 00:00,False
OUTER_WICK,EURJPY,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,164.32,165.176,0.8559999999999945,164.918,165.176,2024-04-11 05:00,2024-04-11 09:00,164.629,164.7,0.07099999999999795,0.082943925233643,2024-04-15 00:00,False
OUTER_WICK,EURJPY,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,164.32,165.176,0.8559999999999945,164.918,165.176,2024-04-11 17:00,2024-04-11 21:00,164.417,164.419,0.0020000000000095497,0.002336448598142012,2024-04-15 00:00,False
OUTER_WICK,EURNZD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,1.7845,1.7925,0.008000000000000007,1.7845,1.78936,2024-04-15 01:00,2024-04-15 05:00,1.78936,1.79064,0.0012799999999999478,0.15999999999999334,2024-04-29 00:00,False
OUTER_WICK,EURNZD,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,1.76006,1.7701,2024-02-16 18:00,2024-02-18 22:00,1.75996,1.76006,9.999999999998899e-05,0.009633911368014302,2024-02-26 00:00,False
OUTER_WICK,EURNZD,short,W,H4,2024-02-26 00:00,2024-03-04 00:00,1.77493,1.78702,0.012090000000000156,1.78388,1.78702,2024-03-06 18:00,2024-03-06 22:00,1.77858,1.7791,0.0005199999999998539,0.043010752688159404,2024-03-11 00:00,False
OUTER_WICK,EURNZD,short,W,H4,2024-02-26 00:00,2024-03-04 00:00,1.77493,1.78702,0.012090000000000156,1.78388,1.78702,2024-03-07 22:00,2024-03-08 02:00,1.77588,1.77675,0.0008700000000001484,0.07196029776676073,2024-03-11 00:00,False
OUTER_WICK,EURUSD,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,1.0877,1.09423,0.006530000000000147,1.0877,1.09102,2024-01-11 10:00,2024-01-11 14:00,1.09303,1.09356,0.0005300000000001415,0.08116385911181156,2024-01-15 00:00,False
OUTER_WICK,EURUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.0695,1.07768,0.008180000000000076,1.0695,1.07616,2024-02-19 22:00,2024-02-20 02:00,1.07616,1.0765,0.00034000000000000696,0.04156479217603958,2024-03-25 00:00,False
OUTER_WICK,EURUSD,short,W,H4,2024-01-08 00:00,2024-01-15 00:00,1.09508,1.09996,0.0048799999999999955,1.09676,1.09996,2024-01-15 02:00,2024-01-15 06:00,1.09667,1.09676,8.999999999992347e-05,0.018442622950804007,2024-03-04 00:00,False
OUTER_WICK,EURUSD,short,W,H4,2024-01-08 00:00,2024-01-15 00:00,1.09508,1.09996,0.0048799999999999955,1.09676,1.09996,2024-01-15 18:00,2024-01-15 22:00,1.09512,1.09538,0.00025999999999992696,0.05327868852457525,2024-03-04 00:00,False
OUTER_WICK,EURUSD,short,W,H4,2024-03-04 00:00,2024-03-11 00:00,1.09388,1.09813,0.004250000000000087,1.0964,1.09813,2024-03-13 21:00,2024-03-14 01:00,1.09529,1.09548,0.00018999999999991246,0.04470588235291966,2024-03-18 00:00,False
OUTER_WICK,EURUSD,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.08376,1.08851,0.004750000000000032,1.08766,1.08851,2024-04-10 05:00,2024-04-10 09:00,1.08607,1.08665,0.0005799999999998029,0.12210526315785242,2024-05-13 00:00,False
OUTER_WICK,EURUSD,short,W,H4,2024-05-13 00:00,2024-05-20 00:00,1.08697,1.08951,0.0025399999999999867,1.08846,1.08951,2024-05-20 01:00,2024-05-20 05:00,1.08824,1.08846,0.00021999999999988695,0.08661417322830241,2024-05-27 00:00,False
OUTER_WICK,GBPAUD,long,W,H4,2024-03-18 00:00,2024-03-25 00:00,1.92538,1.93429,0.008909999999999973,1.92538,1.92793,2024-03-26 09:00,2024-03-26 13:00,1.92966,1.93012,0.000460000000000127,0.0516273849607327,2024-04-01 00:00,False
OUTER_WICK,GBPAUD,long,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.91144,1.92085,0.009409999999999918,1.91144,1.91338,2024-04-11 21:00,2024-04-12 01:00,1.91902,1.91929,0.00026999999999999247,0.028692879914983507,2024-04-15 00:00,False
OUTER_WICK,GBPAUD,long,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.91144,1.92085,0.009409999999999918,1.91144,1.91338,2024-04-12 05:00,2024-04-12 09:00,1.91935,1.91957,0.000220000000000109,0.02337938363444324,2024-04-15 00:00,False
OUTER_WICK,GBPAUD,long,W,H4,2024-05-06 00:00,2024-05-13 00:00,1.89081,1.89669,0.005879999999999885,1.89081,1.89096,2024-05-15 21:00,2024-05-16 01:00,1.89096,1.8919,0.0009399999999999409,0.15986394557822436,2024-05-20 00:00,False
OUTER_WICK,GBPAUD,long,W,H4,2024-05-06 00:00,2024-05-13 00:00,1.89081,1.89669,0.005879999999999885,1.89081,1.89096,2024-05-16 05:00,2024-05-16 09:00,1.89558,1.89584,0.00025999999999992696,0.04421768707481837,2024-05-20 00:00,False
OUTER_WICK,GBPAUD,long,W,H4,2024-05-06 00:00,2024-05-13 00:00,1.89081,1.89669,0.005879999999999885,1.89081,1.89096,2024-05-16 17:00,2024-05-16 21:00,1.89604,1.8963,0.000260000000000149,0.044217687074856134,2024-05-20 00:00,False
OUTER_WICK,GBPAUD,short,W,H4,2024-01-29 00:00,2024-02-05 00:00,1.9398,1.94562,0.005819999999999936,1.9455,1.94562,2024-02-08 14:00,2024-02-08 18:00,1.94474,1.9455,0.0007600000000000939,0.13058419243988012,2024-02-12 00:00,False
OUTER_WICK,GBPAUD,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,1.93622,1.94491,0.008689999999999864,1.93838,1.94491,2024-04-01 01:00,2024-04-01 05:00,1.93746,1.93775,0.0002900000000001235,0.03337169159955443,2024-04-15 00:00,False
OUTER_WICK,GBPAUD,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,1.93622,1.94491,0.008689999999999864,1.93838,1.94491,2024-04-01 09:00,2024-04-01 13:00,1.93719,1.93734,0.0001500000000000945,0.017261219792876505,2024-04-15 00:00,False
OUTER_WICK,GBPCAD,long,W,H4,2024-01-15 00:00,2024-01-22 00:00,1.70172,1.70595,0.004230000000000178,1.70172,1.70426,2024-01-22 06:00,2024-01-22 10:00,1.70426,1.70464,0.0003799999999998249,0.08983451536638509,2024-01-29 00:00,False
OUTER_WICK,GBPCAD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.70856,1.72207,0.013509999999999911,1.70998,1.72207,2024-01-29 02:00,2024-01-29 06:00,1.70898,1.70922,0.00024000000000001798,0.01776461880088968,2024-02-12 00:00,False
OUTER_WICK,GBPCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.71704,1.72284,0.005800000000000027,1.72123,1.72284,2024-05-06 05:00,2024-05-06 09:00,1.72106,1.72123,0.00017000000000000348,0.029310344827586668,2024-05-13 00:00,False
OUTER_WICK,GBPCHF,short,W,H4,2024-03-04 00:00,2024-03-11 00:00,1.12856,1.129,0.00043999999999999595,1.12868,1.129,2024-03-08 18:00,2024-03-10 21:00,1.12862,1.12868,5.999999999994898e-05,0.13636363636352167,2024-03-18 00:00,False
OUTER_WICK,GBPCHF,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.13998,1.1486,0.008620000000000072,1.14842,1.1486,2024-04-11 05:00,2024-04-11 09:00,1.14715,1.14842,0.0012700000000001044,0.1473317865429343,2024-04-15 00:00,False
OUTER_WICK,GBPCHF,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.13998,1.1486,0.008620000000000072,1.14842,1.1486,2024-04-12 01:00,2024-04-12 05:00,1.14289,1.14298,9.000000000014552e-05,0.01044083526683814,2024-04-15 00:00,False
OUTER_WICK,GBPJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,190.74,191.326,0.5859999999999843,191.148,191.326,2024-02-27 18:00,2024-02-27 22:00,190.963,190.972,0.009000000000014552,0.01535836177476927,2024-03-04 00:00,False
OUTER_WICK,GBPJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,190.74,191.326,0.5859999999999843,191.148,191.326,2024-02-28 18:00,2024-02-28 22:00,190.818,190.832,0.013999999999981583,0.023890784982904364,2024-03-04 00:00,False
OUTER_WICK,GBPNZD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2.08573,2.0934,2024-04-15 01:00,2024-04-15 05:00,2.0934,2.09478,0.0013800000000001589,0.1224489795918496,2024-04-22 00:00,False
OUTER_WICK,GBPNZD,short,W,H4,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2.08589,2.09475,2024-01-26 18:00,2024-01-28 22:00,2.08575,2.08589,0.000140000000000029,0.014659685863877461,2024-03-04 00:00,False
OUTER_WICK,GBPNZD,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,2.1104,2.11759,0.00719000000000003,2.11446,2.11759,2024-04-01 09:00,2024-04-01 13:00,2.11342,2.11446,0.0010399999999997078,0.14464534075100188,2024-04-15 00:00,False
OUTER_WICK,GBPUSD,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,1.26108,1.27193,0.010850000000000026,1.26108,1.26734,2024-01-11 10:00,2024-01-11 14:00,1.26902,1.27027,0.0012499999999999734,0.11520737327188667,2024-01-15 00:00,False
OUTER_WICK,GBPUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,1.25354,1.25792,2024-02-20 02:00,2024-02-20 06:00,1.25792,1.25806,0.000140000000000029,0.02147239263804172,2024-02-26 00:00,False
OUTER_WICK,GBPUSD,short,W,H4,2024-01-08 00:00,2024-01-15 00:00,1.27528,1.27858,0.0033000000000000806,1.27652,1.27858,2024-01-15 02:00,2024-01-15 06:00,1.27604,1.27652,0.00048000000000003595,0.1454545454545528,2024-01-22 00:00,False
OUTER_WICK,GBPUSD,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,1.26724,1.27096,0.0037200000000001676,1.26997,1.27096,2024-02-26 10:00,2024-02-26 14:00,1.26986,1.26997,0.0001100000000000545,0.029569892473131597,2024-03-04 00:00,False
OUTER_WICK,GBPUSD,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,1.26724,1.27096,0.0037200000000001676,1.26997,1.27096,2024-02-27 18:00,2024-02-27 22:00,1.26876,1.26944,0.0006799999999997919,0.182795698924667,2024-03-04 00:00,False
OUTER_WICK,GBPUSD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.25472,1.26348,0.008759999999999879,1.25944,1.26348,2024-05-06 09:00,2024-05-06 13:00,1.2592,1.25944,0.00023999999999979593,0.027397260273949686,2024-05-13 00:00,False
OUTER_WICK,GBPUSD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.25472,1.26348,0.008759999999999879,1.25944,1.26348,2024-05-06 21:00,2024-05-07 01:00,1.25693,1.25709,0.00015999999999993797,0.018264840182641573,2024-05-13 00:00,False
OUTER_WICK,GBPUSD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.25472,1.26348,0.008759999999999879,1.25944,1.26348,2024-05-07 09:00,2024-05-07 13:00,1.25548,1.25649,0.0010100000000001774,0.11529680365298989,2024-05-13 00:00,False
OUTER_WICK,NZDCAD,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,0.8281,0.83424,0.006140000000000034,0.8281,0.83155,2024-01-11 10:00,2024-01-11 14:00,0.83155,0.83166,0.00010999999999994348,0.017915309446244764,2024-01-15 00:00,False
OUTER_WICK,NZDCAD,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,0.8281,0.83424,0.006140000000000034,0.8281,0.83155,2024-01-12 06:00,2024-01-12 10:00,0.83346,0.83372,0.000260000000000038,0.04234527687297012,2024-01-15 00:00,False
OUTER_WICK,NZDCAD,long,W,H4,2024-04-15 00:00,2024-04-22 00:00,0.80784,0.80982,0.0019799999999999818,0.80784,0.80893,2024-04-23 05:00,2024-04-23 09:00,0.80928,0.80932,4.0000000000040004e-05,0.02020202020204059,2024-04-29 00:00,False
OUTER_WICK,NZDCAD,short,W,H4,2024-03-04 00:00,2024-03-11 00:00,0.83296,0.83472,0.0017599999999999838,0.83352,0.83472,2024-03-11 09:00,2024-03-11 13:00,0.83328,0.83352,0.00024000000000001798,0.13636363636364784,2024-05-13 00:00,False
OUTER_WICK,NZDCAD,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.81787,0.82492,0.007050000000000001,0.81898,0.82492,2024-04-15 01:00,2024-04-15 05:00,0.81831,0.81898,0.0006700000000000594,0.09503546099291622,2024-04-29 00:00,False
OUTER_WICK,NZDCHF,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,0.52812,0.53107,0.002950000000000008,0.52812,0.52893,2024-01-10 18:00,2024-01-10 22:00,0.52926,0.52952,0.000260000000000038,0.08813559322035161,2024-01-15 00:00,False
OUTER_WICK,NZDCHF,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,0.52812,0.53107,0.002950000000000008,0.52812,0.52893,2024-01-11 10:00,2024-01-11 14:00,0.52968,0.52994,0.00025999999999992696,0.08813559322031397,2024-01-15 00:00,False
OUTER_WICK,NZDCHF,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,0.52812,0.53107,0.002950000000000008,0.52812,0.52893,2024-01-11 18:00,2024-01-11 22:00,0.53061,0.53106,0.00044999999999995044,0.1525423728813387,2024-01-15 00:00,False
OUTER_WICK,NZDCHF,long,W,H4,2024-02-26 00:00,2024-03-04 00:00,0.53456,0.5393,0.0047399999999999665,0.53456,0.53698,2024-03-05 18:00,2024-03-05 22:00,0.53698,0.53725,0.00026999999999999247,0.05696202531645451,2024-03-11 00:00,False
OUTER_WICK,NZDCHF,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.54301,0.54959,0.00658000000000003,0.54412,0.54959,2024-04-15 01:00,2024-04-15 05:00,0.54382,0.54412,0.000300000000000078,0.045592705167184895,2024-04-22 00:00,False
OUTER_WICK,NZDJPY,long,W,H4,2024-01-29 00:00,2024-02-05 00:00,89.262,89.974,0.7120000000000033,89.262,89.768,2024-02-06 14:00,2024-02-06 18:00,89.805,89.846,0.04099999999999682,0.05758426966291661,2024-04-15 00:00,False
OUTER_WICK,NZDJPY,long,W,H4,2024-03-11 00:00,2024-03-18 00:00,90.364,90.681,0.31699999999999307,90.364,90.51,2024-03-18 21:00,2024-03-19 01:00,90.51,90.57,0.05999999999998806,0.1892744479494933,2024-03-25 00:00,False
OUTER_WICK,NZDJPY,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,90.11,90.495,0.3850000000000051,90.11,90.17,2024-04-03 05:00,2024-04-03 09:00,90.418,90.466,0.04799999999998761,0.12467532467529083,2024-04-15 00:00,False
OUTER_WICK,NZDJPY,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,89.96,90.996,1.0360000000000014,89.96,90.707,2024-04-19 17:00,2024-04-21 21:00,90.938,90.966,0.027999999999991587,0.027027027027018872,2024-04-22 00:00,False
OUTER_WICK,NZDJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,90.751,92.204,1.4529999999999887,91.252,92.204,2024-03-26 09:00,2024-03-26 13:00,91.16,91.252,0.09199999999999875,0.06331727460426666,2024-04-01 00:00,False
OUTER_WICK,NZDJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,90.751,92.204,1.4529999999999887,91.252,92.204,2024-03-27 05:00,2024-03-27 09:00,90.99,91.068,0.07800000000000296,0.053682037164489715,2024-04-01 00:00,False
OUTER_WICK,NZDUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.60498,0.61248,0.007500000000000062,0.60498,0.61226,2024-02-16 18:00,2024-02-18 22:00,0.61226,0.61234,7.999999999996898e-05,0.010666666666662442,2024-02-26 00:00,False
OUTER_WICK,NZDUSD,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,0.59396,0.59798,0.0040199999999999125,0.59396,0.59566,2024-04-03 05:00,2024-04-03 09:00,0.596,0.5962,0.00019999999999997797,0.04975124378109013,2024-04-08 00:00,False
OUTER_WICK,USDCAD,long,W,H4,2024-02-05 00:00,2024-02-12 00:00,1.3413,1.3459,0.0046000000000001595,1.3413,1.34302,2024-02-12 14:00,2024-02-12 18:00,1.34302,1.3434,0.0003799999999998249,0.08260869565213298,2024-02-19 00:00,False
OUTER_WICK,USDCAD,long,W,H4,2024-02-05 00:00,2024-02-12 00:00,1.3413,1.3459,0.0046000000000001595,1.3413,1.34302,2024-02-13 06:00,2024-02-13 10:00,1.34394,1.34474,0.0008000000000001339,0.17391304347828396,2024-02-19 00:00,False
OUTER_WICK,USDCAD,long,W,H4,2024-03-04 00:00,2024-03-11 00:00,1.342,1.34865,0.006649999999999823,1.342,1.34592,2024-03-14 05:00,2024-03-14 09:00,1.34594,1.34674,0.0008000000000001339,0.1203007518797226,2024-03-18 00:00,False
OUTER_WICK,USDCAD,short,W,H4,2024-02-26 00:00,2024-03-04 00:00,1.35604,1.36061,0.004570000000000185,1.36053,1.36061,2024-03-05 18:00,2024-03-05 22:00,1.36,1.36002,1.999999999990898e-05,0.0043763676148595556,2024-03-18 00:00,False
OUTER_WICK,USDCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.36854,1.3785,0.009959999999999969,1.37628,1.3785,2024-05-08 05:00,2024-05-08 09:00,1.37608,1.37628,0.00019999999999997797,0.020080321285138415,2024-05-13 00:00,False
OUTER_WICK,USDCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.36854,1.3785,0.009959999999999969,1.37628,1.3785,2024-05-09 05:00,2024-05-09 09:00,1.37358,1.3738,0.00021999999999988695,0.022088353413643336,2024-05-13 00:00,False
OUTER_WICK,USDCHF,long,W,H4,2024-04-29 00:00,2024-05-06 00:00,0.90064,0.90508,0.0044399999999999995,0.90064,0.9036,2024-05-06 09:00,2024-05-06 13:00,0.9036,0.90376,0.000160000000000049,0.036036036036047076,2024-05-13 00:00,False
OUTER_WICK,USDCHF,short,W,H4,2024-02-26 00:00,2024-03-04 00:00,0.88332,0.8893,0.005979999999999985,0.88664,0.8893,2024-03-05 06:00,2024-03-05 10:00,0.88656,0.88664,7.999999999996898e-05,0.013377926421399528,2024-03-11 00:00,False
OUTER_WICK,USDCHF,short,W,H4,2024-02-26 00:00,2024-03-04 00:00,0.88332,0.8893,0.005979999999999985,0.88664,0.8893,2024-03-06 06:00,2024-03-06 10:00,0.88557,0.88558,1.0000000000065512e-05,0.0016722408026865446,2024-03-11 00:00,False
OUTER_WICK,USDJPY,short,W,H4,2024-01-15 00:00,2024-01-22 00:00,148.176,148.808,0.632000000000005,148.698,148.808,2024-01-23 14:00,2024-01-23 18:00,148.624,148.698,0.07400000000001228,0.11708860759495521,2024-01-29 00:00,False
OUTER_WICK,USDJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,151.44,151.974,0.5339999999999918,151.862,151.974,2024-03-27 05:00,2024-03-27 09:00,151.806,151.842,0.036000000000001364,0.06741573033708224,2024-04-01 00:00,False
